66.249.69.123 - - [25/Aug/2016:00:00:02 +0800] "GET /http_type/tm/jqzoom.css HTTP/1.1" 200 1080
61.149.81.22 - - [25/Aug/2016:17:56:09 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:17:56:10 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
42.156.137.107 - - [25/Aug/2016:17:57:02 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=E77E15ED3AAD5A732ACE7B2756FE991E HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:17:57:02 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=5B5F2B48D678754870278538C952B023 HTTP/1.1" 200 26368
58.32.44.98 - - [25/Aug/2016:17:58:14 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:17:58:14 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [25/Aug/2016:17:58:27 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:17:58:27 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [25/Aug/2016:17:59:32 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:17:59:32 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
42.156.137.107 - - [25/Aug/2016:18:00:35 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=7B85EC64D0B60EF33BF366B5A5469AF1 HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:18:00:35 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=90DCA0C993221AE5FA8B9F4776151C07 HTTP/1.1" 200 26368
61.149.81.22 - - [25/Aug/2016:18:01:10 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:18:01:10 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
58.32.44.98 - - [25/Aug/2016:18:03:13 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:18:03:13 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [25/Aug/2016:18:03:28 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:18:03:28 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
42.156.137.107 - - [25/Aug/2016:18:03:56 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=3EAEF96E02894F0673E5E2BDF17F7DF9 HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:18:03:57 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=69F98E85220F32995FC1319A4E286CF8 HTTP/1.1" 200 26368
42.156.139.107 - - [25/Aug/2016:18:03:57 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=0DC7F1EC5E0471119BE56094F6765A80 HTTP/1.1" 200 26368
111.192.102.34 - - [25/Aug/2016:18:04:33 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:18:04:33 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [25/Aug/2016:18:06:15 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:18:06:15 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
42.156.137.107 - - [25/Aug/2016:18:07:37 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=D643DD5B306C528F7CA0550ADA49A451 HTTP/1.1" 200 26368
58.32.44.98 - - [25/Aug/2016:18:08:13 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:18:08:14 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [25/Aug/2016:18:08:27 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:18:08:28 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [25/Aug/2016:18:09:33 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:18:09:33 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [25/Aug/2016:18:11:10 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:18:11:10 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
42.156.137.107 - - [25/Aug/2016:18:11:16 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=A667676E4FF3F936CE9CE183CCB017E4 HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:18:11:16 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=07A82286DEBB2A0153FD28A9469DB89D HTTP/1.1" 200 26368
42.156.139.107 - - [25/Aug/2016:18:11:16 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=BB331A484FBF57BFDBAD26835C1A62CD HTTP/1.1" 200 26368
58.32.44.98 - - [25/Aug/2016:18:13:14 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:18:13:14 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [25/Aug/2016:18:13:28 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:18:13:28 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [25/Aug/2016:18:14:32 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:18:14:33 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
42.156.137.107 - - [25/Aug/2016:18:14:56 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=E6F4D4A39FEBF8DD46B93C2DB3C41AA6 HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:18:14:56 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=13A84D2956420ECF95A787346E4150F2 HTTP/1.1" 200 26368
61.149.81.22 - - [25/Aug/2016:18:16:10 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:18:16:10 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
58.32.44.98 - - [25/Aug/2016:18:18:14 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:18:18:14 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [25/Aug/2016:18:18:28 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:18:18:28 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
42.156.138.107 - - [25/Aug/2016:18:18:36 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=649DB43DCF06FA5DD39EBE4781554FB7 HTTP/1.1" 200 26368
42.156.137.107 - - [25/Aug/2016:18:18:36 +0800] "GET /sxzn/foreground/viewMetadata.action?id=11 HTTP/1.1" 200 10250
42.156.139.107 - - [25/Aug/2016:18:18:36 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=4B1FF7C50086E27EE4F75961F085CAD7 HTTP/1.1" 200 26368
111.192.102.34 - - [25/Aug/2016:18:19:33 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:18:19:33 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
128.232.110.28 - - [25/Aug/2016:18:19:35 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:18:21:10 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:18:21:10 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
42.156.137.107 - - [25/Aug/2016:18:21:57 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=062BD40B0A690F74DF228430B06A0F06 HTTP/1.1" 200 26368
58.32.44.98 - - [25/Aug/2016:18:23:14 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:18:23:14 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [25/Aug/2016:18:23:28 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:18:23:28 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [25/Aug/2016:18:24:33 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:18:24:33 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
60.211.192.21 - - [25/Aug/2016:18:25:05 +0800] "GET / HTTP/1.1" 302 -
60.211.192.21 - - [25/Aug/2016:18:25:05 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
60.211.192.21 - - [25/Aug/2016:18:25:05 +0800] "GET /sxzn/rand.action HTTP/1.1" 200 1248
60.211.192.21 - - [25/Aug/2016:18:25:05 +0800] "GET /favicon.ico HTTP/1.1" 404 988
42.156.137.107 - - [25/Aug/2016:18:25:37 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=D4BCB981713EBAFD8CDDFF8D0703F6B9 HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:18:25:42 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=38A815D5A726FB7E754CD87B6F1E055E HTTP/1.1" 200 26368
61.149.81.22 - - [25/Aug/2016:18:26:10 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:18:26:10 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
58.32.44.98 - - [25/Aug/2016:18:28:13 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:18:28:14 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
163.172.152.73 - - [25/Aug/2016:18:28:15 +0800] "POST //%63%67%69%2D%62%69%6E/%70%68%70?%2D%64+%61%6C%6C%6F%77%5F%75%72%6C%5F%69%6E%63%6C%75%64%65%3D%6F%6E+%2D%64+%73%61%66%65%5F%6D%6F%64%65%3D%6F%66%66+%2D%64+%73%75%68%6F%73%69%6E%2E%73%69%6D%75%6C%61%74%69%6F%6E%3D%6F%6E+%2D%64+%64%69%73%61%62%6C%65%5F%66%75%6E%63%74%69%6F%6E%73%3D%22%22+%2D%64+%6F%70%65%6E%5F%62%61%73%65%64%69%72%3D%6E%6F%6E%65+%2D%64+%61%75%74%6F%5F%70%72%65%70%65%6E%64%5F%66%69%6C%65%3D%70%68%70%3A%2F%2F%69%6E%70%75%74+%2D%64+%63%67%69%2E%66%6F%72%63%65%5F%72%65%64%69%72%65%63%74%3D%30+%2D%64+%63%67%69%2E%72%65%64%69%72%65%63%74%5F%73%74%61%74%75%73%5F%65%6E%76%3D%30+%2D%64+%61%75%74%6F%5F%70%72%65%70%65%6E%64%5F%66%69%6C%65%3D%70%68%70%3A%2F%2F%69%6E%70%75%74+%2D%6E HTTP/1.1" 404 988
113.95.12.85 - - [25/Aug/2016:18:28:28 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:18:28:28 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
42.156.137.107 - - [25/Aug/2016:18:29:15 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=25648CCFABD09EFF4F1E0492C4180203 HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:18:29:16 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=7BF9C8CF804611B7122BBFF313EC9AAA HTTP/1.1" 200 26368
42.156.139.107 - - [25/Aug/2016:18:29:16 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=22B4F1C8AD91DFCD164D528376AAC6CB HTTP/1.1" 200 26368
42.156.136.107 - - [25/Aug/2016:18:29:16 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=64C52391C8E04BEDD64E1CD81D301223 HTTP/1.1" 200 26368
111.192.102.34 - - [25/Aug/2016:18:29:32 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:18:29:32 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [25/Aug/2016:18:29:57 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:18:29:57 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18819
61.149.81.22 - - [25/Aug/2016:18:31:09 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:18:31:10 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
68.180.231.62 - - [25/Aug/2016:18:31:45 +0800] "GET /robots.txt HTTP/1.1" 200 68
68.180.231.62 - - [25/Aug/2016:18:31:45 +0800] "GET /sxzn/foreground/listDataOfMD.action?id=1 HTTP/1.1" 302 -
68.180.231.62 - - [25/Aug/2016:18:31:55 +0800] "GET /sxzn/login.action;jsessionid=399A6D023E0466148ADD1973939976DD HTTP/1.1" 200 7451
52.3.127.144 - - [25/Aug/2016:18:32:38 +0800] "GET /robots.txt HTTP/1.1" 200 68
52.3.127.144 - - [25/Aug/2016:18:32:53 +0800] "GET /sxzn/foreground/browseMetadata.action HTTP/1.1" 200 26368
42.156.137.107 - - [25/Aug/2016:18:32:56 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=F102959475757D1E20A8E2F8CC33B860 HTTP/1.1" 200 26368
58.32.44.98 - - [25/Aug/2016:18:33:13 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:18:33:13 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [25/Aug/2016:18:33:28 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:18:33:28 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [25/Aug/2016:18:34:32 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:18:34:33 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
180.97.35.136 - - [25/Aug/2016:18:34:58 +0800] "GET /zszx/map/photo/cw/pm.bmp HTTP/1.1" 200 867098
202.204.223.207 - - [25/Aug/2016:18:35:55 +0800] "GET /zszx/handbook/notes.docs/image003.jpg HTTP/1.1" 200 13755
61.149.81.22 - - [25/Aug/2016:18:36:10 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:18:36:10 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
202.204.223.207 - - [25/Aug/2016:18:36:19 +0800] "GET /zszx/handbook/notes.docs/image007.jpg HTTP/1.1" 200 40655
42.156.137.107 - - [25/Aug/2016:18:36:36 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=068B02553BE19D5F8B2ADEF10ABF7B7E HTTP/1.1" 200 26368
58.32.44.98 - - [25/Aug/2016:18:38:14 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:18:38:14 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [25/Aug/2016:18:38:27 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:18:38:28 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
66.249.69.40 - - [25/Aug/2016:18:38:38 +0800] "GET /sxzn/browseMetadata.action;jsessionid=E23C62652B469138E4978B1F44EAC175?id=7&d-49747-p=3 HTTP/1.1" 200 23808
111.192.102.34 - - [25/Aug/2016:18:39:33 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:18:39:33 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
60.211.192.21 - - [25/Aug/2016:18:40:14 +0800] "GET / HTTP/1.1" 302 -
60.211.192.21 - - [25/Aug/2016:18:40:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
60.211.192.21 - - [25/Aug/2016:18:40:14 +0800] "GET /sxzn/rand.action HTTP/1.1" 200 1195
42.156.137.107 - - [25/Aug/2016:18:40:16 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=E313151B8C9B30C34981BF1D6BF1D9CA HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:18:40:16 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=9050DB38DCA4861D4935A477E4C3A513 HTTP/1.1" 200 26368
42.156.139.107 - - [25/Aug/2016:18:40:17 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=5D98AF0FA131445A220EA3E25394F69C HTTP/1.1" 200 26368
61.149.81.22 - - [25/Aug/2016:18:41:10 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:18:41:10 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
60.211.192.21 - - [25/Aug/2016:18:41:20 +0800] "GET / HTTP/1.1" 302 -
60.211.192.21 - - [25/Aug/2016:18:41:20 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
60.211.192.21 - - [25/Aug/2016:18:41:20 +0800] "GET /sxzn/rand.action HTTP/1.1" 200 1337
58.32.44.98 - - [25/Aug/2016:18:43:14 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:18:43:14 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [25/Aug/2016:18:43:28 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:18:43:28 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
42.156.137.107 - - [25/Aug/2016:18:43:56 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=58E681CA7830334D7BAE35165D983087 HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:18:43:56 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=9FF3A186368399544289F88FEFFB830C HTTP/1.1" 200 26368
42.156.139.107 - - [25/Aug/2016:18:43:57 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=A20DAA0A15A20ED98B048AF48696C1CE HTTP/1.1" 200 26368
111.192.102.34 - - [25/Aug/2016:18:44:32 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:18:44:32 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
207.46.13.39 - - [25/Aug/2016:18:45:06 +0800] "GET /sxzn/foreground/viewMetadata.action?id=215 HTTP/1.1" 200 9252
207.46.13.23 - - [25/Aug/2016:18:45:39 +0800] "GET /sxzn/css/layout.css HTTP/1.1" 200 6591
207.46.13.23 - - [25/Aug/2016:18:45:40 +0800] "GET /sxzn/css/metadata.css HTTP/1.1" 200 945
61.149.81.22 - - [25/Aug/2016:18:46:10 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:18:46:10 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
42.156.137.107 - - [25/Aug/2016:18:47:16 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=28030B42F35B08F1B91C7CCE5BC3B464 HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:18:47:17 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=6E3FEA453228B0D70553F048696D729D HTTP/1.1" 200 26368
58.32.44.98 - - [25/Aug/2016:18:48:14 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:18:48:14 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [25/Aug/2016:18:48:27 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:18:48:28 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
157.55.39.238 - - [25/Aug/2016:18:49:11 +0800] "GET /robots.txt HTTP/1.1" 200 68
111.192.102.34 - - [25/Aug/2016:18:49:33 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:18:49:33 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
42.156.137.107 - - [25/Aug/2016:18:50:42 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=CA232F09AC6350E404E4ECE8A1E761F9 HTTP/1.1" 200 26368
61.149.81.22 - - [25/Aug/2016:18:51:09 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:18:51:10 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
58.32.44.98 - - [25/Aug/2016:18:53:14 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:18:53:14 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [25/Aug/2016:18:53:28 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:18:53:28 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
210.83.81.69 - - [25/Aug/2016:18:53:58 +0800] "GET /manager/html HTTP/1.1" 404 991
157.55.39.238 - - [25/Aug/2016:18:53:50 +0800] "GET /sxzn/sxzn-userGuide.doc HTTP/1.1" 200 2013696
42.156.137.107 - - [25/Aug/2016:18:54:17 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=4A54DCA99D8BE13DC77A6E79C8E96241 HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:18:54:17 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=A3AD54CB69F550F6F623109C9D212A91 HTTP/1.1" 200 26368
42.156.139.107 - - [25/Aug/2016:18:54:17 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=DED4D2B94CD6D1998160BD0740A03A63 HTTP/1.1" 200 26368
111.192.102.34 - - [25/Aug/2016:18:54:33 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:18:54:34 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
157.55.39.238 - - [25/Aug/2016:18:55:28 +0800] "GET /sxzn/css/index.css HTTP/1.1" 200 1730
61.149.81.22 - - [25/Aug/2016:18:56:10 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:18:56:10 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
42.156.137.107 - - [25/Aug/2016:18:57:56 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=49851245389295D5550C9097A0BD451C HTTP/1.1" 200 26368
58.32.44.98 - - [25/Aug/2016:18:58:13 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:18:58:14 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
223.89.89.224 - - [25/Aug/2016:18:58:15 +0800] "GET /zszx/map/photo/50huangtu/pldfb.bmp HTTP/1.1" 200 867098
113.95.12.85 - - [25/Aug/2016:18:58:28 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:18:58:28 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [25/Aug/2016:18:59:32 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:18:59:33 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [25/Aug/2016:19:01:10 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:19:01:10 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
119.187.205.138 - - [25/Aug/2016:19:01:12 +0800] "GET /zszx/map/photo/50huangtu/xlpjt.bmp HTTP/1.1" 200 867098
42.156.137.107 - - [25/Aug/2016:19:01:35 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=DEBD0B62004BE0BFE3B4F33CE442079F HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:19:01:35 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=266EB9C7E2BA7E8B45472550FBE94DC4 HTTP/1.1" 200 26368
58.32.44.98 - - [25/Aug/2016:19:03:13 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:19:03:14 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [25/Aug/2016:19:03:27 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:19:03:28 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [25/Aug/2016:19:04:32 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:19:04:33 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
42.156.137.107 - - [25/Aug/2016:19:05:16 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=09FD2390BF7EC599FEA8EC39246B5580 HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:19:05:16 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=7C4193AFF5C594221DFA20D15503F0F9 HTTP/1.1" 200 26368
61.149.81.22 - - [25/Aug/2016:19:06:09 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:19:06:10 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
58.32.44.98 - - [25/Aug/2016:19:08:14 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:19:08:14 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
106.120.173.126 - - [25/Aug/2016:19:08:25 +0800] "GET /index.jsp HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:19:08:28 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:19:08:28 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
106.120.173.126 - - [25/Aug/2016:19:08:35 +0800] "GET / HTTP/1.1" 302 -
42.156.137.107 - - [25/Aug/2016:19:08:37 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=572AE3DD04C19D16650ADF65971A0491 HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:19:08:38 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=AF778C52B549073F9B17EBEC08CAACDB HTTP/1.1" 200 26368
106.120.173.126 - - [25/Aug/2016:19:08:45 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
106.120.173.126 - - [25/Aug/2016:19:08:55 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
106.120.173.126 - - [25/Aug/2016:19:09:05 +0800] "GET /obd/showEntity.jsp?id=1000 HTTP/1.1" 500 2129
106.120.173.126 - - [25/Aug/2016:19:09:15 +0800] "GET /obd/showEntity.jsp?id=1293 HTTP/1.1" 500 2129
106.120.173.126 - - [25/Aug/2016:19:09:25 +0800] "GET /sxzn/foreground/listDataOfMD.action?id=125 HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:19:09:33 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:19:09:33 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
106.120.173.126 - - [25/Aug/2016:19:09:35 +0800] "GET /sxzn/foreground/listDataOfMD.action?id=153 HTTP/1.1" 302 -
106.120.173.126 - - [25/Aug/2016:19:09:45 +0800] "GET /sxzn/login.action HTTP/1.1" 200 7319
106.120.173.126 - - [25/Aug/2016:19:09:55 +0800] "GET /sxzn/login.action HTTP/1.1" 200 7319
106.120.173.126 - - [25/Aug/2016:19:10:05 +0800] "GET /http_type/tm/docments/LT51240392006232IKR00%20Metadata.htm HTTP/1.1" 304 -
106.120.173.126 - - [25/Aug/2016:19:10:15 +0800] "GET /http_type/tm/docments/LT41210361989044XXX02%20Metadata.htm HTTP/1.1" 304 -
