111.206.71.73 - - [01/Apr/2015:00:02:09 +0800] "GET /tlp/user/images/riverintro2.gif HTTP/1.1" 404 229
61.149.81.22 - - [01/Apr/2015:18:09:42 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:18:14:48 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:18:14:48 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:18:18:26 +0800] "-" 408 -
61.149.81.22 - - [01/Apr/2015:18:19:49 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:18:19:49 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:18:24:45 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:18:24:45 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:18:28:56 +0800] "-" 408 -
61.149.81.22 - - [01/Apr/2015:18:29:45 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:18:29:45 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:18:34:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:18:34:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
222.132.76.94 - - [01/Apr/2015:18:35:56 +0800] "GET /zszx/map/photo/90huangtu/rain.bmp HTTP/1.1" 200 867098
222.132.76.94 - - [01/Apr/2015:18:35:58 +0800] "GET /zszx/map/photo/80huagtu/plhnjmsl.bmp HTTP/1.1" 200 867098
222.132.76.94 - - [01/Apr/2015:18:35:58 +0800] "GET /zszx/map/photo/80huagtu/plwkxsl.bmp HTTP/1.1" 200 867098
222.132.76.94 - - [01/Apr/2015:18:35:58 +0800] "GET /zszx/map/photo/90huangtu/pm.bmp HTTP/1.1" 200 867098
222.132.76.94 - - [01/Apr/2015:18:36:00 +0800] "GET /zszx/map/photo/50huangtu/flqslxt.bmp HTTP/1.1" 200 867098
222.132.76.94 - - [01/Apr/2015:18:36:02 +0800] "GET /zszx/map/photo/90huangtu/bp.bmp HTTP/1.1" 200 867098
61.149.81.22 - - [01/Apr/2015:18:39:45 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:18:39:45 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
27.46.64.152 - - [01/Apr/2015:18:39:59 +0800] "GET /zszx/map/photo/50huangtu/flqslxt.bmp HTTP/1.1" 200 867098
113.200.77.5 - - [01/Apr/2015:18:41:39 +0800] "GET /favicon.ico HTTP/1.1" 404 988
61.149.81.22 - - [01/Apr/2015:18:43:30 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:18:43:30 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:18:44:41 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:18:44:42 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:18:49:43 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:18:49:43 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
66.249.67.108 - - [01/Apr/2015:18:52:51 +0800] "GET /zszx/ HTTP/1.1" 304 -
61.149.81.22 - - [01/Apr/2015:18:53:26 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:18:53:26 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
111.206.71.92 - - [01/Apr/2015:18:54:28 +0800] "GET / HTTP/1.1" 302 -
220.181.108.166 - - [01/Apr/2015:18:54:33 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:18:54:54 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:18:54:57 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
111.206.71.90 - - [01/Apr/2015:18:55:06 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
180.76.4.183 - - [01/Apr/2015:18:55:57 +0800] "GET / HTTP/1.1" 302 -
210.76.200.169 - - [01/Apr/2015:18:57:28 +0800] "GET /favicon.ico HTTP/1.1" 404 988
60.25.139.18 - - [01/Apr/2015:18:57:47 +0800] "GET /zszx/map/photo/90huangtu/pm.bmp HTTP/1.1" 200 867098
61.149.81.22 - - [01/Apr/2015:18:59:42 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:18:59:43 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
89.248.172.173 - - [01/Apr/2015:19:02:09 +0800] "GET / HTTP/1.0" 302 -
114.246.152.8 - - [01/Apr/2015:19:02:48 +0800] "GET /zszx/map/photo/50huangtu/trqsqht.bmp HTTP/1.1" 200 867098
61.149.81.22 - - [01/Apr/2015:19:03:30 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:19:03:30 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:19:04:51 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:19:04:51 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
220.181.108.92 - - [01/Apr/2015:19:08:15 +0800] "GET /images/banner_home.jpg HTTP/1.1" 404 1021
61.149.81.22 - - [01/Apr/2015:19:09:45 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:19:09:45 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:19:14:45 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:19:14:45 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
202.204.126.243 - - [01/Apr/2015:19:16:58 +0800] "GET /zszx/map/photo/50huangtu/pldfb.bmp HTTP/1.1" 200 16368
61.149.81.22 - - [01/Apr/2015:19:18:58 +0800] "-" 408 -
61.149.81.22 - - [01/Apr/2015:19:19:45 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:19:19:45 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:19:23:43 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:19:23:43 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:19:24:45 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:19:24:45 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:19:29:55 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:19:29:55 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:19:33:43 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:19:33:43 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:19:34:42 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:19:34:45 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:19:39:42 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:19:39:42 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
221.213.45.231 - - [01/Apr/2015:19:40:26 +0800] "GET /zszx/map/photo/cw/pm.bmp HTTP/1.1" 200 867098
210.76.220.114 - - [01/Apr/2015:19:42:42 +0800] "GET / HTTP/1.1" 302 -
210.76.220.114 - - [01/Apr/2015:19:42:42 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
210.76.220.114 - - [01/Apr/2015:19:42:43 +0800] "GET /sxzn/css/index.css HTTP/1.1" 200 1730
210.76.220.114 - - [01/Apr/2015:19:42:43 +0800] "GET /sxzn/css/layout.css HTTP/1.1" 200 6591
210.76.220.114 - - [01/Apr/2015:19:42:43 +0800] "GET /sxzn/images/doc_02.gif HTTP/1.1" 200 55
210.76.220.114 - - [01/Apr/2015:19:42:43 +0800] "GET /sxzn/rand.action HTTP/1.1" 200 1297
210.76.220.114 - - [01/Apr/2015:19:42:43 +0800] "GET /sxzn/images/Search_icon.gif HTTP/1.1" 200 344
210.76.220.114 - - [01/Apr/2015:19:42:43 +0800] "GET /sxzn/images/new.gif HTTP/1.1" 200 1816
210.76.220.114 - - [01/Apr/2015:19:42:43 +0800] "GET /sxzn/images/new1.gif HTTP/1.1" 200 1724
210.76.220.114 - - [01/Apr/2015:19:42:43 +0800] "GET /sxzn/images/point.gif HTTP/1.1" 200 134
210.76.220.114 - - [01/Apr/2015:19:42:44 +0800] "GET /sxzn/images/icon.gif HTTP/1.1" 200 119
210.76.220.114 - - [01/Apr/2015:19:42:44 +0800] "GET /sxzn/images/options.png HTTP/1.1" 200 615
210.76.220.114 - - [01/Apr/2015:19:42:44 +0800] "GET /sxzn/images/leftSubTitle_bg.gif HTTP/1.1" 200 53
210.76.220.114 - - [01/Apr/2015:19:42:43 +0800] "GET /sxzn/images/yonghu.jpg HTTP/1.1" 200 31309
210.76.220.114 - - [01/Apr/2015:19:42:43 +0800] "GET /sxzn/images/bg.jpg HTTP/1.1" 200 19679
210.76.220.114 - - [01/Apr/2015:19:42:43 +0800] "GET /sxzn/images/banner.jpg HTTP/1.1" 200 38590
210.76.220.114 - - [01/Apr/2015:19:42:43 +0800] "GET /sxzn/images/banner_home.jpg HTTP/1.1" 200 50428
210.76.220.114 - - [01/Apr/2015:19:42:43 +0800] "GET /sxzn/images/zh-cn.gif HTTP/1.1" 200 891
210.76.220.114 - - [01/Apr/2015:19:42:46 +0800] "GET /favicon.ico HTTP/1.1" 404 988
210.76.220.114 - - [01/Apr/2015:19:42:46 +0800] "GET /favicon.ico HTTP/1.1" 404 988
210.76.220.114 - - [01/Apr/2015:19:42:56 +0800] "GET /sxzn/readPolicy.action HTTP/1.1" 200 6656
210.76.220.114 - - [01/Apr/2015:19:43:04 +0800] "POST /sxzn/register.action HTTP/1.1" 200 20671
210.76.220.114 - - [01/Apr/2015:19:43:05 +0800] "GET /sxzn/js/functions.js HTTP/1.1" 200 4378
210.76.220.114 - - [01/Apr/2015:19:43:05 +0800] "GET /sxzn/js/gen_validatorv31.js HTTP/1.1" 200 20040
210.76.220.114 - - [01/Apr/2015:19:43:12 +0800] "GET /sxzn/rand.action HTTP/1.1" 200 1155
210.76.220.114 - - [01/Apr/2015:19:43:33 +0800] "GET /sxzn/checkReg.action?user.username=lct201428012951003 HTTP/1.1" 200 1517
210.76.220.114 - - [01/Apr/2015:19:43:33 +0800] "GET /sxzn/css/messagePage.css HTTP/1.1" 200 741
210.76.220.114 - - [01/Apr/2015:19:43:34 +0800] "GET /sxzn/images/messagePage/default.gif HTTP/1.1" 200 608
61.149.81.22 - - [01/Apr/2015:19:43:43 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:19:43:43 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:19:44:49 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:19:44:49 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
210.76.220.114 - - [01/Apr/2015:19:46:18 +0800] "POST /sxzn/saveRegister.action HTTP/1.1" 200 21118
210.76.220.114 - - [01/Apr/2015:19:46:19 +0800] "GET /sxzn/rand.action HTTP/1.1" 200 1269
210.76.220.114 - - [01/Apr/2015:19:46:42 +0800] "POST /sxzn/saveRegister.action HTTP/1.1" 200 1344
210.76.220.114 - - [01/Apr/2015:19:46:42 +0800] "GET /sxzn/images/messagePage/success.gif HTTP/1.1" 200 203
210.76.220.114 - - [01/Apr/2015:19:46:45 +0800] "GET /sxzn/login.action HTTP/1.1" 200 7319
210.76.220.114 - - [01/Apr/2015:19:46:46 +0800] "GET /sxzn/css/login.css HTTP/1.1" 200 199
210.76.220.114 - - [01/Apr/2015:19:46:46 +0800] "GET /sxzn/rand.action HTTP/1.1" 200 1228
61.185.28.124 - - [01/Apr/2015:19:46:59 +0800] "GET /favicon.ico HTTP/1.1" 404 988
210.76.220.114 - - [01/Apr/2015:19:47:02 +0800] "POST /sxzn/checkLogin.action HTTP/1.1" 302 -
210.76.220.114 - - [01/Apr/2015:19:47:02 +0800] "GET /sxzn/ HTTP/1.1" 200 18240
210.76.220.114 - - [01/Apr/2015:19:47:12 +0800] "GET /sxzn/foreground/viewMetadata.action?id=8 HTTP/1.1" 200 9616
210.76.220.114 - - [01/Apr/2015:19:47:12 +0800] "GET /sxzn/foreground/viewMetadata.action?id=8 HTTP/1.1" 200 9616
210.76.220.114 - - [01/Apr/2015:19:47:12 +0800] "GET /sxzn/css/metadata.css HTTP/1.1" 200 945
210.76.220.114 - - [01/Apr/2015:19:48:14 +0800] "GET /sxzn/foreground/viewMetadata.action?id=216 HTTP/1.1" 200 9914
210.76.220.114 - - [01/Apr/2015:19:48:15 +0800] "GET /sxzn/foreground/viewMetadata.action?id=216 HTTP/1.1" 200 9914
210.76.220.114 - - [01/Apr/2015:19:48:19 +0800] "GET /sxzn/foreground/listDataOfMD.action?id=216 HTTP/1.1" 200 6286
210.76.220.114 - - [01/Apr/2015:19:48:20 +0800] "GET /sxzn/foreground/listDataOfMD.action?id=216 HTTP/1.1" 200 6274
210.76.220.114 - - [01/Apr/2015:19:48:22 +0800] "GET /sxzn/css/displaytag.css HTTP/1.1" 200 2309
210.76.220.114 - - [01/Apr/2015:19:48:25 +0800] "GET /sxzn/foreground/viewDataset.action?id=2367 HTTP/1.1" 200 1580
210.76.220.114 - - [01/Apr/2015:19:48:26 +0800] "GET /sxzn/foreground/viewDataset.action?id=2367 HTTP/1.1" 200 1580
210.76.220.114 - - [01/Apr/2015:19:48:26 +0800] "GET /sxzn/images/messagePage/error.gif HTTP/1.1" 200 215
210.76.220.114 - - [01/Apr/2015:19:48:33 +0800] "GET /sxzn/foreground/viewDataset.action?id=2367# HTTP/1.1" 200 1580
210.76.220.114 - - [01/Apr/2015:19:48:49 +0800] "GET /sxzn/foreground/viewDataset.action?id=2367 HTTP/1.1" 200 1580
210.76.220.114 - - [01/Apr/2015:19:48:49 +0800] "GET /sxzn/foreground/viewDataset.action?id=2367 HTTP/1.1" 200 1580
210.76.220.114 - - [01/Apr/2015:19:48:53 +0800] "GET /sxzn/foreground/viewDataset.action?id=2367# HTTP/1.1" 200 1580
210.76.220.114 - - [01/Apr/2015:19:48:54 +0800] "GET /sxzn/foreground/browseMetadata.action HTTP/1.1" 200 26204
210.76.220.114 - - [01/Apr/2015:19:48:55 +0800] "GET /sxzn/js/MzTreeView10.js HTTP/1.1" 200 24098
210.76.220.114 - - [01/Apr/2015:19:48:58 +0800] "GET /sxzn/js/images_mz/L0.gif HTTP/1.1" 200 66
210.76.220.114 - - [01/Apr/2015:19:48:58 +0800] "GET /sxzn/js/images_mz/L1.gif HTTP/1.1" 200 73
210.76.220.114 - - [01/Apr/2015:19:48:58 +0800] "GET /sxzn/js/images_mz/L2.gif HTTP/1.1" 200 68
210.76.220.114 - - [01/Apr/2015:19:48:58 +0800] "GET /sxzn/js/images_mz/L3.gif HTTP/1.1" 200 63
210.76.220.114 - - [01/Apr/2015:19:48:58 +0800] "GET /sxzn/js/images_mz/L4.gif HTTP/1.1" 200 69
210.76.220.114 - - [01/Apr/2015:19:48:58 +0800] "GET /sxzn/js/images_mz/P0.gif HTTP/1.1" 200 163
210.76.220.114 - - [01/Apr/2015:19:48:58 +0800] "GET /sxzn/js/images_mz/P1.gif HTTP/1.1" 200 166
210.76.220.114 - - [01/Apr/2015:19:48:58 +0800] "GET /sxzn/js/images_mz/P2.gif HTTP/1.1" 200 163
210.76.220.114 - - [01/Apr/2015:19:48:58 +0800] "GET /sxzn/js/images_mz/P3.gif HTTP/1.1" 200 159
210.76.220.114 - - [01/Apr/2015:19:48:58 +0800] "GET /sxzn/js/images_mz/L5.gif HTTP/1.1" 200 58
210.76.220.114 - - [01/Apr/2015:19:48:58 +0800] "GET /sxzn/js/images_mz/root.gif HTTP/1.1" 200 173
210.76.220.114 - - [01/Apr/2015:19:48:58 +0800] "GET /sxzn/js/images_mz/folder.gif HTTP/1.1" 200 170
210.76.220.114 - - [01/Apr/2015:19:48:58 +0800] "GET /sxzn/js/images_mz/exit.gif HTTP/1.1" 404 224
210.76.220.114 - - [01/Apr/2015:19:48:58 +0800] "GET /sxzn/js/images_mz/M0.gif HTTP/1.1" 200 159
210.76.220.114 - - [01/Apr/2015:19:48:58 +0800] "GET /sxzn/js/images_mz/M1.gif HTTP/1.1" 200 163
210.76.220.114 - - [01/Apr/2015:19:48:58 +0800] "GET /sxzn/js/images_mz/M2.gif HTTP/1.1" 200 159
210.76.220.114 - - [01/Apr/2015:19:48:58 +0800] "GET /sxzn/js/images_mz/M3.gif HTTP/1.1" 200 156
210.76.220.114 - - [01/Apr/2015:19:48:58 +0800] "GET /sxzn/js/images_mz/folderopen.gif HTTP/1.1" 200 126
210.76.220.114 - - [01/Apr/2015:19:48:58 +0800] "GET /sxzn/js/images_mz/file.gif HTTP/1.1" 200 942
111.249.118.236 - - [01/Apr/2015:19:49:05 +0800] "CONNECT vip163mx01.mxmail.netease.com:25 HTTP/1.0" 302 -
61.149.81.22 - - [01/Apr/2015:19:49:51 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:19:49:51 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
210.76.220.114 - - [01/Apr/2015:19:50:03 +0800] "GET /sxzn/foreground/browseMetadata.action?id=29 HTTP/1.1" 200 16350
210.76.220.114 - - [01/Apr/2015:19:50:06 +0800] "GET /sxzn/js/images_mz/exit.gif HTTP/1.1" 404 224
210.76.220.114 - - [01/Apr/2015:19:50:03 +0800] "GET /sxzn/foreground/browseMetadata.action?id=29 HTTP/1.1" 200 16350
210.76.220.114 - - [01/Apr/2015:19:50:16 +0800] "GET /sxzn/foreground/viewMetadata.action?id=11 HTTP/1.1" 200 10482
210.76.220.114 - - [01/Apr/2015:19:50:17 +0800] "GET /sxzn/foreground/viewMetadata.action?id=11 HTTP/1.1" 200 10482
210.76.220.114 - - [01/Apr/2015:19:51:24 +0800] "GET /sxzn/foreground/listDataOfMD.action?id=11 HTTP/1.1" 200 8792
210.76.220.114 - - [01/Apr/2015:19:51:25 +0800] "GET /sxzn/foreground/listDataOfMD.action?id=11 HTTP/1.1" 200 8744
210.76.220.114 - - [01/Apr/2015:19:51:31 +0800] "GET /sxzn/foreground/viewDataset.action?id=2325 HTTP/1.1" 200 1580
210.76.220.114 - - [01/Apr/2015:19:51:31 +0800] "GET /sxzn/foreground/viewDataset.action?id=2325 HTTP/1.1" 200 1580
210.76.220.114 - - [01/Apr/2015:19:51:37 +0800] "GET /sxzn/foreground/applyDataFile.action?id=2325 HTTP/1.1" 200 7650
210.76.220.114 - - [01/Apr/2015:19:51:37 +0800] "GET /sxzn/foreground/applyDataFile.action?id=2325 HTTP/1.1" 200 7650
61.149.81.22 - - [01/Apr/2015:19:52:12 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:19:52:12 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
111.206.71.32 - - [01/Apr/2015:19:53:15 +0800] "GET / HTTP/1.1" 302 -
220.181.108.80 - - [01/Apr/2015:19:53:28 +0800] "GET / HTTP/1.1" 302 -
115.220.157.132 - - [01/Apr/2015:19:53:45 +0800] "GET /zszx/map/photo/50huangtu/plthnmd.bmp HTTP/1.1" 200 867098
115.220.157.132 - - [01/Apr/2015:19:53:45 +0800] "GET /zszx/map/photo/90huangtu/pm.bmp HTTP/1.1" 200 867098
115.220.157.132 - - [01/Apr/2015:19:54:29 +0800] "GET /zszx/map/photo/90huangtu/bp.bmp HTTP/1.1" 200 867098
115.220.157.132 - - [01/Apr/2015:19:54:30 +0800] "GET /zszx/map/photo/50huangtu/flqslxt.bmp HTTP/1.1" 200 867098
61.149.81.22 - - [01/Apr/2015:19:54:45 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:19:54:45 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
124.237.208.6 - - [01/Apr/2015:19:56:03 +0800] "GET /zszx/map/photo/50huangtu/pldfb.bmp HTTP/1.1" 200 867098
61.149.81.22 - - [01/Apr/2015:19:57:48 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:19:57:48 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:19:59:49 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:19:59:52 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:20:02:51 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:20:02:51 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:20:04:55 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:20:04:55 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:20:07:40 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:20:07:40 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:20:09:45 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:20:09:48 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
182.118.20.205 - - [01/Apr/2015:20:11:34 +0800] "GET /sxzn/foreground/viewMetadata.action?id=53 HTTP/1.1" 200 9420
61.149.81.22 - - [01/Apr/2015:20:12:44 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:20:12:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
182.118.22.219 - - [01/Apr/2015:20:14:41 +0800] "GET /zszx/map/standard/index_3_1.htm HTTP/1.1" 200 553879
61.149.81.22 - - [01/Apr/2015:20:14:45 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:20:14:45 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
111.206.71.112 - - [01/Apr/2015:20:15:40 +0800] "GET / HTTP/1.1" 302 -
220.181.108.95 - - [01/Apr/2015:20:15:51 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:20:17:28 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:20:17:28 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:20:19:48 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:20:19:48 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
113.140.28.66 - - [01/Apr/2015:20:24:24 +0800] "GET /favicon.ico HTTP/1.1" 404 988
61.149.81.22 - - [01/Apr/2015:20:24:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:20:24:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
123.135.121.244 - - [01/Apr/2015:20:28:07 +0800] "GET /zszx/map/photo/90huangtu/bp.bmp HTTP/1.1" 200 16368
61.149.81.22 - - [01/Apr/2015:20:28:56 +0800] "-" 408 -
61.149.81.22 - - [01/Apr/2015:20:29:45 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:20:29:45 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
116.112.160.217 - - [01/Apr/2015:20:30:00 +0800] "GET /clim/images/pretty2.jpg HTTP/1.1" 200 23317
61.149.81.22 - - [01/Apr/2015:20:33:59 +0800] "-" 408 -
36.40.74.169 - - [01/Apr/2015:20:34:41 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18585
36.40.74.169 - - [01/Apr/2015:20:34:41 +0800] "GET /sxzn/css/index.css HTTP/1.1" 200 1730
36.40.74.169 - - [01/Apr/2015:20:34:41 +0800] "GET /sxzn/css/layout.css HTTP/1.1" 200 6591
36.40.74.169 - - [01/Apr/2015:20:34:41 +0800] "GET /sxzn/images/banner.jpg HTTP/1.1" 200 38590
36.40.74.169 - - [01/Apr/2015:20:34:42 +0800] "GET /sxzn/images/doc_02.gif HTTP/1.1" 200 55
36.40.74.169 - - [01/Apr/2015:20:34:42 +0800] "GET /sxzn/images/banner_home.jpg HTTP/1.1" 200 50428
36.40.74.169 - - [01/Apr/2015:20:34:43 +0800] "GET /sxzn/rand.action HTTP/1.1" 200 1294
61.149.81.22 - - [01/Apr/2015:20:34:45 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:20:34:45 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
36.40.74.169 - - [01/Apr/2015:20:34:55 +0800] "GET /sxzn/images/icon.gif HTTP/1.1" 200 119
36.40.74.169 - - [01/Apr/2015:20:34:55 +0800] "GET /sxzn/images/Search_icon.gif HTTP/1.1" 200 344
36.40.74.169 - - [01/Apr/2015:20:34:55 +0800] "GET /sxzn/images/options.png HTTP/1.1" 200 615
36.40.74.169 - - [01/Apr/2015:20:34:55 +0800] "GET /sxzn/images/new.gif HTTP/1.1" 200 1816
36.40.74.169 - - [01/Apr/2015:20:34:55 +0800] "GET /sxzn/images/leftSubTitle_bg.gif HTTP/1.1" 200 53
36.40.74.169 - - [01/Apr/2015:20:34:55 +0800] "GET /sxzn/images/new1.gif HTTP/1.1" 200 1724
36.40.74.169 - - [01/Apr/2015:20:34:55 +0800] "GET /sxzn/images/point.gif HTTP/1.1" 200 134
36.40.74.169 - - [01/Apr/2015:20:34:55 +0800] "GET /sxzn/images/bg.jpg HTTP/1.1" 200 19679
36.40.74.169 - - [01/Apr/2015:20:34:55 +0800] "GET /sxzn/images/yonghu.jpg HTTP/1.1" 200 31309
36.40.74.169 - - [01/Apr/2015:20:34:55 +0800] "GET /sxzn/images/zh-cn.gif HTTP/1.1" 200 891
36.40.74.169 - - [01/Apr/2015:20:34:55 +0800] "GET /favicon.ico HTTP/1.1" 404 988
36.40.74.169 - - [01/Apr/2015:20:35:16 +0800] "GET /sxzn/css/displaytag.css HTTP/1.1" 200 2309
36.40.74.169 - - [01/Apr/2015:20:35:16 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=BE28B551428FD9E97DE80961ED46825F HTTP/1.1" 200 25884
36.40.74.169 - - [01/Apr/2015:20:35:16 +0800] "GET /sxzn/js/MzTreeView10.js HTTP/1.1" 200 24098
36.40.74.169 - - [01/Apr/2015:20:35:16 +0800] "GET /sxzn/js/images_mz/L0.gif HTTP/1.1" 200 66
36.40.74.169 - - [01/Apr/2015:20:35:16 +0800] "GET /sxzn/js/images_mz/L1.gif HTTP/1.1" 200 73
36.40.74.169 - - [01/Apr/2015:20:35:16 +0800] "GET /sxzn/js/images_mz/L2.gif HTTP/1.1" 200 68
36.40.74.169 - - [01/Apr/2015:20:35:16 +0800] "GET /sxzn/js/images_mz/L3.gif HTTP/1.1" 200 63
36.40.74.169 - - [01/Apr/2015:20:35:16 +0800] "GET /sxzn/js/images_mz/L4.gif HTTP/1.1" 200 69
36.40.74.169 - - [01/Apr/2015:20:35:16 +0800] "GET /sxzn/js/images_mz/P0.gif HTTP/1.1" 200 163
